date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-11-15,SZ,660,163689,181631,0.4,0.32,110.96,520.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-16,SZ,499,163689,182130,0.3,0.33,111.27,541.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-17,SZ,701,163689,182831,0.43,0.31,111.69,516.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-18,SZ,927,163689,183758,0.57,0.31,112.26,501.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-19,SZ,717,163689,184475,0.44,0.33,112.7,544.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-20,SZ,6,163689,184481,0,0.36,112.7,584.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-21,SZ,0,163689,184481,0,0.4,112.7,645,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-22,SZ,962,163689,185443,0.59,0.39,113.29,642,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-23,SZ,781,163689,186224,0.48,0.42,113.77,679.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-24,SZ,1122,163689,187346,0.69,0.43,114.45,700.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-25,SZ,906,163689,188252,0.55,0.44,115.01,714.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-26,SZ,977,163689,189229,0.6,0.44,115.6,719.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-27,SZ,154,163689,189383,0.09,0.47,115.7,770.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-28,SZ,99,163689,189482,0.06,0.46,115.76,746.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-29,SZ,998,163689,190480,0.61,0.46,116.37,749.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-30,SZ,1139,163689,191619,0.7,0.46,117.06,758.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-01,SZ,954,163689,192573,0.58,0.45,117.65,737,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-02,SZ,924,163689,193497,0.56,0.44,118.21,722.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-03,SZ,1044,163689,194541,0.64,0.45,118.85,736.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-04,SZ,1,163689,194542,0,0.44,118.85,726.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-05,SZ,0,163689,194542,0,0.46,118.85,747.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-06,SZ,1095,163689,195637,0.67,0.46,119.52,753,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-07,SZ,1067,163689,196704,0.65,0.46,120.17,749.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-08,SZ,1099,163689,197803,0.67,0.5,120.84,825,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-09,SZ,965,163689,198768,0.59,0.55,121.43,906.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-10,SZ,1019,163689,199787,0.62,0.55,122.05,910,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-11,SZ,530,163689,200317,0.32,0.56,122.38,915.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-12,SZ,571,163689,200888,0.35,0.56,122.73,917.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-13,SZ,1119,163689,202007,0.68,0.57,123.41,926.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-14,SZ,1108,163689,203115,0.68,0.58,124.09,944.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-15,SZ,1108,163689,204223,0.68,0.62,124.76,1017.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-16,SZ,1032,163689,205255,0.63,0.66,125.39,1078.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-17,SZ,1141,163689,206396,0.7,0.65,126.09,1068.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-18,SZ,1043,163689,207439,0.64,0.72,126.73,1181.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-19,SZ,996,163689,208435,0.61,0.78,127.34,1278.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-20,SZ,1050,163689,209485,0.64,0.76,127.98,1247.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-21,SZ,1898,163689,211383,1.16,0.66,129.14,1086.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-22,SZ,1787,163689,213170,1.09,0.57,130.23,937.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-23,SZ,820,163689,213990,0.5,0.49,130.73,795.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-24,SZ,12,163689,214002,0.01,0.47,130.74,767.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-25,SZ,0,163689,214002,0,0.38,130.74,624,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-26,SZ,0,163689,214002,0,0.3,130.74,492.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-27,SZ,857,163689,214859,0.52,0.3,131.26,486,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-28,SZ,892,163689,215751,0.54,0.29,131.81,484.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-29,SZ,868,163689,216619,0.53,0.29,132.34,484.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-30,SZ,773,163689,217392,0.47,0.29,132.81,484.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-31,SZ,0,163689,217392,0,0.3,132.81,490,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-01,SZ,0,163689,217392,0,0.3,132.81,494.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-02,SZ,0,163689,217392,0,0.32,132.81,522.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-03,SZ,897,163689,218289,0.55,0.27,133.36,440.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-04,SZ,925,163689,219214,0.57,0.36,133.92,581.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-05,SZ,1065,163689,220279,0.65,0.44,134.57,725.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-06,SZ,197,163689,220476,0.12,0.54,134.69,880.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-07,SZ,988,163689,221464,0.6,0.54,135.3,888.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-08,SZ,1006,163689,222470,0.61,0.56,135.91,920.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-09,SZ,1088,163689,223558,0.66,0.57,136.57,937.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-10,SZ,950,163689,224508,0.58,0.63,137.16,1026,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-11,SZ,1147,163689,225655,0.7,0.62,137.86,1008,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-12,SZ,1189,163689,226844,0.73,0.61,138.58,995.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-13,SZ,814,163689,227658,0.5,0.58,139.08,947.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-14,SZ,862,163689,228520,0.53,0.57,139.61,929.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-15,SZ,917,163689,229437,0.56,0.53,140.17,869.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-16,SZ,755,163689,230192,0.46,0.5,140.63,812.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-17,SZ,825,163689,231017,0.5,0.48,141.13,784.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-18,SZ,725,163689,231742,0.44,0.46,141.57,753.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-19,SZ,791,163689,232533,0.48,0.43,142.06,703.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-20,SZ,615,163689,233148,0.38,0.4,142.43,656.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-21,SZ,647,163689,233795,0.4,0.38,142.83,616.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-22,SZ,568,163689,234363,0.35,0.37,143.18,600.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-23,SZ,424,163689,234787,0.26,0.35,143.43,569.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-24,SZ,548,163689,235335,0.33,0.33,143.77,545.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-25,SZ,610,163689,235945,0.37,0.32,144.14,524.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-26,SZ,575,163689,236520,0.35,0.31,144.49,505.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-27,SZ,445,163689,236965,0.27,0.29,144.77,477.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-28,SZ,500,163689,237465,0.31,0.28,145.07,457.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-29,SZ,437,163689,237902,0.27,0.25,145.34,408.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-30,SZ,230,163689,238132,0.14,0.23,145.48,374.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-31,SZ,408,163689,238540,0.25,0.21,145.73,338.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-01,SZ,265,163689,238805,0.16,0.19,145.89,308.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-02,SZ,337,163689,239142,0.21,0.15,146.1,245.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-03,SZ,194,163689,239336,0.12,0.13,146.21,212.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-04,SZ,286,163689,239622,0.17,0.11,146.39,186.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-05,SZ,0,163689,239622,0,0.11,146.39,175.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-06,SZ,0,163689,239622,0,0.11,146.39,175.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-07,SZ,225,163689,239847,0.14,0.11,146.53,178.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-08,SZ,187,163689,240034,0.11,0.1,146.64,163.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-09,SZ,339,163689,240373,0.21,0.1,146.85,163.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-10,SZ,211,163689,240584,0.13,0.1,146.98,163.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-11,SZ,181,163689,240765,0.11,0.09,147.09,153.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-12,SZ,0,163689,240765,0,0.09,147.09,143,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-13,SZ,0,163689,240765,0,0.08,147.09,125.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-14,SZ,156,163689,240921,0.1,0.07,147.18,107.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-15,SZ,114,163689,241035,0.07,0.06,147.25,101.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-16,SZ,216,163689,241251,0.13,0.06,147.38,101.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-17,SZ,85,163689,241336,0.05,0.06,147.44,101.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-18,SZ,141,163689,241477,0.09,0.06,147.52,93.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-19,SZ,0,163689,241477,0,0.05,147.52,87.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-20,SZ,0,163689,241477,0,0.05,147.52,81.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-21,SZ,100,163689,241577,0.06,0.05,147.58,74.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-22,SZ,68,163689,241645,0.04,0.04,147.62,65.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-23,SZ,177,163689,241822,0.11,0.05,147.73,77,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-24,SZ,36,163689,241858,0.02,0.05,147.75,77,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-25,SZ,79,163689,241937,0.05,0.04,147.8,69.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-26,SZ,79,163689,242016,0.05,0.04,147.85,64,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-27,SZ,0,163689,242016,0,0.03,147.85,47.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-28,SZ,48,163689,242064,0.03,0.03,147.88,47.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-01,SZ,29,163689,242093,0.02,0.03,147.9,41.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-02,SZ,64,163689,242157,0.04,0.02,147.94,30.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-03,SZ,33,163689,242190,0.02,0.02,147.96,30.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-04,SZ,39,163689,242229,0.02,0.02,147.98,33.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-05,SZ,0,163689,242229,0,0.02,147.98,36.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-06,SZ,0,163689,242229,0,0.02,147.98,36.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-07,SZ,71,163689,242300,0.04,0.02,148.02,36.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-08,SZ,46,163689,242346,0.03,0.02,148.05,36.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-09,SZ,66,163689,242412,0.04,0.02,148.09,36.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-10,SZ,32,163689,242444,0.02,0.02,148.11,36.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-11,SZ,41,163689,242485,0.03,0.02,148.14,33.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-12,SZ,0,163689,242485,0,0.02,148.14,28.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-13,SZ,0,163689,242485,0,0.02,148.14,27,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-14,SZ,52,163689,242537,0.03,0.02,148.17,27.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-15,SZ,9,163689,242546,0.01,0.02,148.17,25.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-16,SZ,55,163689,242601,0.03,0.02,148.21,25.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-17,SZ,34,163689,242635,0.02,0.02,148.23,25.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-18,SZ,26,163689,242661,0.02,0.02,148.25,25.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-19,SZ,0,163689,242661,0,0.01,148.25,24.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-20,SZ,0,163689,242661,0,0.02,148.25,28.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-21,SZ,56,163689,242717,0.03,0.02,148.28,28.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-22,SZ,0,163689,242717,0,0.02,148.28,29.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-23,SZ,82,163689,242799,0.05,0.02,148.33,29.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-24,SZ,34,163689,242833,0.02,0.02,148.35,29.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-25,SZ,33,163689,242866,0.02,0.02,148.37,29.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-26,SZ,0,163689,242866,0,0.02,148.37,30.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-27,SZ,0,163689,242866,0,0.02,148.37,31.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-28,SZ,57,163689,242923,0.03,0.02,148.41,31,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-29,SZ,10,163689,242933,0.01,0.02,148.41,30.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-30,SZ,88,163689,243021,0.05,0.02,148.47,30.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-31,SZ,29,163689,243050,0.02,0.02,148.48,30.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-01,SZ,31,163689,243081,0.02,0.02,148.5,33.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-02,SZ,0,163689,243081,0,0.02,148.5,34.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-03,SZ,0,163689,243081,0,0.02,148.5,27.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-04,SZ,79,163689,243160,0.05,0.02,148.55,28.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-05,SZ,14,163689,243174,0.01,0.02,148.56,29.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-06,SZ,42,163689,243216,0.03,0.02,148.58,29.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-07,SZ,34,163689,243250,0.02,0.02,148.6,29.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-08,SZ,39,163689,243289,0.02,0.02,148.63,28.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-09,SZ,0,163689,243289,0,0.02,148.63,26.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-10,SZ,0,163689,243289,0,0.02,148.63,29.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-11,SZ,69,163689,243358,0.04,0.02,148.67,29.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-12,SZ,0,163689,243358,0,0.01,148.67,23.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-13,SZ,62,163689,243420,0.04,0.01,148.71,23.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-14,SZ,35,163689,243455,0.02,0.01,148.73,23.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-15,SZ,0,163689,243455,0,0.01,148.73,13.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-16,SZ,0,163689,243455,0,0.01,148.73,13.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-17,SZ,0,163689,243455,0,0.01,148.73,13.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-18,SZ,0,163689,243455,0,0.01,148.73,13.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-19,SZ,0,163689,243455,0,0.01,148.73,18.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-20,SZ,57,163689,243512,0.03,0.01,148.77,18.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-21,SZ,37,163689,243549,0.02,0.01,148.79,18.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-22,SZ,34,163689,243583,0.02,0.01,148.81,26.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-23,SZ,0,163689,243583,0,0.01,148.81,26.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-24,SZ,0,163689,243583,0,0.01,148.81,26.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-25,SZ,57,163689,243640,0.03,0.01,148.84,25.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-26,SZ,0,163689,243640,0,0.01,148.84,24.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-27,SZ,55,163689,243695,0.03,0.01,148.88,24.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-28,SZ,30,163689,243725,0.02,0.01,148.9,24.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-29,SZ,31,163689,243756,0.02,0.01,148.91,23.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-04-30,SZ,0,163689,243756,0,0.01,148.91,23.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-01,SZ,0,163689,243756,0,0.01,148.91,21.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-02,SZ,47,163689,243803,0.03,0.01,148.94,21.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-03,SZ,0,163689,243803,0,0.01,148.94,20.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-04,SZ,42,163689,243845,0.03,0.01,148.97,20.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-05,SZ,28,163689,243873,0.02,0.01,148.99,20.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-06,SZ,27,163689,243900,0.02,0.01,149,20.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-07,SZ,0,163689,243900,0,0.01,149,20.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-08,SZ,0,163689,243900,0,0.01,149,19.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-09,SZ,49,163689,243949,0.03,0.01,149.03,18.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-10,SZ,0,163689,243949,0,0.01,149.03,17,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-11,SZ,30,163689,243979,0.02,0.01,149.05,17,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-12,SZ,24,163689,244003,0.01,0.01,149.06,17,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-13,SZ,16,163689,244019,0.01,0.01,149.07,14.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-14,SZ,0,163689,244019,0,0.01,149.07,15.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-15,SZ,0,163689,244019,0,0.01,149.07,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-16,SZ,30,163689,244049,0.02,0.01,149.09,15.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-17,SZ,9,163689,244058,0.01,0.01,149.1,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-18,SZ,33,163689,244091,0.02,0.01,149.12,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-19,SZ,20,163689,244111,0.01,0.01,149.13,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-20,SZ,20,163689,244131,0.01,0.01,149.14,19,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-21,SZ,0,163689,244131,0,0.01,149.14,17.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-22,SZ,0,163689,244131,0,0.01,149.14,20.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-23,SZ,51,163689,244182,0.03,0.01,149.17,17.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-24,SZ,0,163689,244182,0,0.01,149.17,14.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-25,SZ,50,163689,244232,0.03,0.01,149.2,14.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-26,SZ,0,163689,244232,0,0.01,149.2,14.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-27,SZ,0,163689,244232,0,0.01,149.2,12.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-28,SZ,0,163689,244232,0,0.01,149.2,12.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-29,SZ,0,163689,244232,0,0.01,149.2,10.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-30,SZ,38,163689,244270,0.02,0.01,149.23,13.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-05-31,SZ,0,163689,244270,0,0.01,149.23,17.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-01,SZ,33,163689,244303,0.02,0.01,149.25,17.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-02,SZ,22,163689,244325,0.01,0.01,149.26,17.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-03,SZ,32,163689,244357,0.02,0.01,149.28,12.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-04,SZ,0,163689,244357,0,0.01,149.28,12.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-05,SZ,0,163689,244357,0,0.01,149.28,13.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-06,SZ,0,163689,244357,0,0.01,149.28,12.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-07,SZ,0,163689,244357,0,0.01,149.28,13.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-08,SZ,38,163689,244395,0.02,0.01,149.3,13.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-09,SZ,19,163689,244414,0.01,0.01,149.32,13.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-10,SZ,38,163689,244452,0.02,0.01,149.34,17.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-11,SZ,0,163689,244452,0,0.01,149.34,17.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-06-12,SZ,0,163689,244452,0,0.01,149.34,18.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
